,content,date,text,Length,sid_sentiment,finbert_label
533,"['see', 'final', 'access', 'put', 'top', 'rang', 'find', 'tomorrow']",20210629 2204560000,see final access put top rang find tomorrow,8,0.2023,0
534,"['firm', 'global', 'said', 'price', 'top', 'rang']",20210629 2202390000,firm global said price top rang,6,0.2023,0
535,"['billion', 'us', 'price', 'give', 'valuat', 'fulli', 'dilut', 'basi']",20210629 2154130000,billion us price give valuat fulli dilut basi,8,0.0,0
536,"['china', 'decad', 'list', 'china', 'tomorrow', 'market', 'cap', 'billion', 'conserv', 'valuat', 'day', 'atyp']",20210629 2152510000,china decad list china tomorrow market cap billion conserv valuat day atyp,12,0.0,0
537,['tomorrow'],20210629 2151320000,tomorrow,1,0.0,0
538,"['cautious', 'huge', 'new', 'york', 'via']",20210629 2150310000,cautious huge new york via,5,0.2263,0
539,"['global', 'goliath', 'global', 'price', 'accord', 'peopl', 'familiar', 'matter', 'set', 'stage', 'compani', 'begin', 'trade', 'made', 'pitch', 'potenti']",20210629 2147370000,global goliath global price accord peopl familiar matter set stage compani begin trade made pitch potenti,16,0.0258,0
540,"['global', 'accord', 'global', 'price', 'rang', 'debut']",20210629 2144370000,global accord global price rang debut,6,0.0,0
541,"['compani', 'share', 'via']",20210629 2141590000,compani share via,3,0.296,0
542,"['global', 'price', 'per', 'share', 'accord', 'begin', 'trade', 'sometim', 'tomorrow']",20210629 2140540000,global price per share accord begin trade sometim tomorrow,9,0.296,0
543,"['cautious', 'huge', 'new', 'york', 'via', 'china']",20210629 2140180000,cautious huge new york via china,6,0.2263,0
544,"['even', 'dingdong', 'everyth']",20210629 2135200000,even dingdong everyth,3,0.0,0
545,"['global', 'said', 'price', 'us']",20210629 2130070000,global said price us,4,0.0,0
546,"['global', 'said', 'price', 'us']",20210629 2126520000,global said price us,4,0.0,0
547,"['scoop', 'cross', 'per', 'news', 'come', 'soon']",20210629 2121470000,scoop cross per news come soon,6,0.1531,0
548,"['compani', 'price', 'start', 'trade']",20210629 2118010000,compani price start trade,4,0.0,0
549,"['valuat', 'target', 'billion', 'billion']",20210629 2100030000,valuat target billion billion,4,0.0,0
550,"['valuat', 'better', 'valu', 'like', 'twice', 'revenu', 'actual', 'profit', 'albeit', 'slightli', 'still', 'better', 'seemingli', 'unend', 'deep']",20210629 2019130000,valuat better valu like twice revenu actual profit albeit slightli still better seemingli unend deep,15,0.8807,1
551,"['nobodi', 'talk', 'chatter']",20210629 2015240000,nobodi talk chatter,3,0.0,0
552,"['tomorrow', 'china', 'china']",20210629 2009260000,tomorrow china china,3,0.0,0
553,"['global', 'billion', 'us']",20210629 2002320000,global billion us,3,0.0,0
554,"['pretti', 'big', 'tomorrow']",20210629 1951130000,pretti big tomorrow,3,0.0,0
555,"['watch', 'love', 'someday', 'like', 'tomorrow', 'dont', 'see', 'need', 'rush', 'buy', 'day', 'unless', 'day', 'alway', 'anoth', 'day', 'especi', 'big', 'posit']",20210629 1946530000,watch love someday like tomorrow dont see need rush buy day unless day alway anoth day especi big posit,19,0.7717,0
556,"['global', 'billion', 'us']",20210629 1939360000,global billion us,3,0.0,0
557,"['na', 'de', 'de', 'nova', 'york', 'ser', 'da', 'de', 'us', 'em', 'de', 'us']",20210629 1936120000,na de de nova york ser da de us em de us,12,0.0,1
558,"['cheap', 'play', 'tomorrow']",20210629 1930360000,cheap play tomorrow,3,0.34,0
559,"['e', 'us', 'na', 'topo', 'da', 'da', 'de']",20210629 1930280000,e us na topo da da de,7,0.0,0
560,"['global', 'billion', 'us', 'economi', 'trade', 'busi']",20210629 1927170000,global billion us economi trade busi,6,0.0,0
561,"['might', 'well', 'dont', 'like', 'open', 'mani', 'stock', 'like', 'follow', 'june']",20210629 1923240000,might well dont like open mani stock like follow june,10,0.3591,0
562,"['wouldnt', 'better', 'win', 'china', 'invest', 'get', 'return', 'valuat']",20210629 1917120000,wouldnt better win china invest get return valuat,8,-0.6681,0
563,"['insid', 'next', 'compani', 'price', 'start', 'trade']",20210629 1859130000,insid next compani price start trade,6,0.0,0
564,"['current', 'think', 'tomorrow']",20210629 1835370000,current think tomorrow,3,0.0,0
565,"['compani', 'trade', 'tomorrow', 'trade', 'ticker', 'equival', 'profit']",20210629 1827280000,compani trade tomorrow trade ticker equival profit,7,0.4404,0
566,"['know', 'stock', 'ahead', 'launch']",20210629 1827040000,know stock ahead launch,4,0.0,0
567,"['guid', 'us', 'top', 'rang']",20210629 1820580000,guid us top rang,4,0.2023,0
568,"['onto', 'along']",20210629 1820310000,onto along,2,0.0,0
569,"['tomorrow', 'anyon']",20210629 1750030000,tomorrow anyon,2,0.0,0
570,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1748530000,share price top rang sourc,5,0.4588,0
571,"['da', 'da']",20210629 1737480000,da da,2,0.0,0
572,"['tomorrow', 'number', 'ride', 'compani', 'also', 'serv', 'russia', 'japan', 'brazil', 'well', 'benefit', 'plu', 'billion', 'invest', 'earli']",20210629 1732440000,tomorrow number ride compani also serv russia japan brazil well benefit plu billion invest earli,15,0.6597,0
573,"['said', 'guid', 'us', 'top', 'rang']",20210629 1731360000,said guid us top rang,5,0.2023,0
574,"['new', 'global', 'china', 'thread']",20210629 1730570000,new global china thread,4,0.0,0
575,"['new', 'global', 'china', 'thread']",20210629 1730160000,new global china thread,4,0.0,0
576,"['immin', 'compani', 'price', 'start', 'trade']",20210629 1730080000,immin compani price start trade,5,0.0,0
577,"['cautious', 'huge', 'new', 'york']",20210629 1727350000,cautious huge new york,4,0.2263,0
578,"['cautious', 'huge', 'new', 'york']",20210629 1718040000,cautious huge new york,4,0.2263,0
579,"['reportedli', 'price', 'rang']",20210629 1716270000,reportedli price rang,3,0.0,0
580,"['hoy', 'en', 'la', 'con', 'mayor', 'valor', 'de', 'de', 'la']",20210629 1715310000,hoy en la con mayor valor de de la,9,0.0,0
581,"['da', 'da', 'da', 'da', 'de', 'ae', 'da']",20210629 1709010000,da da da da de ae da,7,0.0,0
582,"['us', 'dari', 'di', 'new', 'york']",20210629 1707200000,us dari di new york,5,0.0,0
583,"['sever', 'ahead', 'massiv']",20210629 1702470000,sever ahead massiv,3,0.0,0
584,"['daili', 'june', 'edit', 'dynam']",20210629 1657280000,daili june edit dynam,4,0.0,0
585,"['lot', 'ride', 'success', 'rival']",20210629 1655280000,lot ride success rival,4,0.5719,0
586,"['less', 'went', 'beat', 'china', 'file', 'one', 'fund', 'rais', 'use', 'invest', 'tech', 'introduc', 'new', 'grow', 'busi', 'outsid']",20210629 1654070000,less went beat china file one fund rais use invest tech introduc new grow busi outsid,16,0.0,0
587,"['us', 'way', 'would', 'ever', 'send', 'money', 'communist', 'compani', 'choos', 'freedom', 'greed']",20210629 1649190000,us way would ever send money communist compani choos freedom greed,11,0.3612,0
588,"['sever', 'ahead', 'massiv', 'tonight', 'via']",20210629 1643430000,sever ahead massiv tonight via,5,0.0,0
589,"['sever', 'ahead', 'massiv', 'tonight']",20210629 1635540000,sever ahead massiv tonight,4,0.0,0
590,"['good', 'way', 'play', 'tomorrow']",20210629 1618210000,good way play tomorrow,4,0.6486,0
591,"['cautious', 'huge', 'new', 'york', 'via']",20210629 1603580000,cautious huge new york via,5,0.2263,0
592,"['game', 'ride', 'start', 'trade']",20210629 1602230000,game ride start trade,4,0.0,0
593,"['rais', 'billion', 'china', 'china']",20210629 1602140000,rais billion china china,4,0.0,0
594,"['set', 'trade', 'know']",20210629 1600590000,set trade know,3,0.0,0
595,['load'],20210629 1557450000,load,1,0.0,0
596,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1555450000,share price top rang sourc,5,0.4588,0
597,"['da', 'da']",20210629 1552540000,da da,2,0.0,0
598,"['go', 'public', 'stock', 'exchang', 'june', 'compani', 'seek', 'rake', 'billion', 'like', 'make', 'compani', 'us', 'know', 'trade', 'much']",20210629 1539530000,go public stock exchang june compani seek rake billion like make compani us know trade much,16,0.3612,0
599,"['cautious', 'huge', 'new', 'york']",20210629 1535250000,cautious huge new york,4,0.2263,0
600,"['get', 'mani']",20210629 1535230000,get mani,2,0.0,0
601,"['cautious', 'huge', 'new', 'york']",20210629 1534330000,cautious huge new york,4,0.2263,0
602,"['big', 'tech', 'warn']",20210629 1520040000,big tech warn,3,-0.1027,0
603,"['taxi', 'servic', 'global', 'go', 'one', 'biggest', 'year', 'interest', 'read', 'high']",20210629 1509330000,taxi servic global go one biggest year interest read high,10,0.4588,0
605,"['china', 'goe', 'public', 'week']",20210629 1438030000,china goe public week,4,0.0,0
606,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1432050000,share price top rang sourc,5,0.4588,0
607,"['wish', 'didnt', 'endors', 'last', 'night', 'hope', 'wont', 'affect', 'much', 'open', 'tomorrow']",20210629 1430420000,wish didnt endors last night hope wont affect much open tomorrow,11,0.6808,0
608,"['lot', 'ride', 'success', 'rival', 'site', 'free', 'use', 'without', 'cost', 'pleas', 'consid', 'contribut', 'thank']",20210629 1421160000,lot ride success rival site free use without cost pleas consid contribut thank,13,0.8591,0
610,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1415110000,share price top rang sourc,5,0.4588,0
611,"['global', 'known', 'china', 'said', 'price', 'top', 'rang']",20210629 1413200000,global known china said price top rang,7,0.2023,0
612,['en'],20210629 1411500000,en,1,0.0,0
613,['en'],20210629 1411310000,en,1,0.0,0
614,"['global', 'trade']",20210629 1358550000,global trade,2,0.0,0
615,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1357190000,share price top rang sourc,5,0.4588,0
616,"['set', 'price', 'week', 'deal', 'global', 'disrupt', 'tech', 'plu', 'side', 'stori', 'solid', 'manag', 'built', 'strong', 'busi', 'growth', 'market', 'leverag', 'electr']",20210629 1353450000,set price week deal global disrupt tech plu side stori solid manag built strong busi growth market leverag electr,19,0.7579,1
617,"['get', 'mani']",20210629 1342040000,get mani,2,0.0,0
618,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1324340000,share price top rang sourc,5,0.4588,0
619,"['us', 'em', 'de', 'us']",20210629 1320080000,us em de us,4,0.0,0
621,"['import', 'custom', 'acquisit', 'tool', 'understand']",20210629 1305560000,import custom acquisit tool understand,5,0.0,0
622,"['share', 'price', 'top', 'rang', 'sourc', 'tech']",20210629 1305200000,share price top rang sourc tech,6,0.4588,0
623,"['topo', 'da']",20210629 1304070000,topo da,2,0.0,0
624,"['lot', 'buzz', 'geopolit', 'recent', 'antitrust', 'probe', 'increasingli', 'hostil', 'us', 'toward', 'tech', 'plu', 'big', 'one', 'digit']",20210629 1303460000,lot buzz geopolit recent antitrust probe increasingli hostil us toward tech plu big one digit,15,0.0,0
625,"['earli', 'access']",20210629 1300520000,earli access,2,0.0,0
626,['ha'],20210629 1300400000,ha,1,0.34,0
627,"['price', 'top', 'rang', 'sourc', 'direct', 'knowledg', 'matter', 'told']",20210629 1258420000,price top rang sourc direct knowledg matter told,8,0.2263,0
628,"['topo', 'da']",20210629 1255060000,topo da,2,0.0,0
629,"['good', 'group', 'acquir', 'honey', 'price', 'share', 'upon', 'outperform', 'transform', 'futur', 'connect', 'vehicl', 'target', 'f']",20210629 1254230000,good group acquir honey price share upon outperform transform futur connect vehicl target f,14,0.6249,1
630,"['topo', 'da']",20210629 1254010000,topo da,2,0.0,0
631,"['top', 'us', 'focu', 'trillion', 'club', 'miller', 'report', 'unit', 'new', 'tomorrow', 'plu', 'much']",20210629 1237340000,top us focu trillion club miller report unit new tomorrow plu much,12,0.2023,0
632,"['china', 'list', 'frenzi', 'us', 'set']",20210629 1233020000,china list frenzi us set,5,0.0,0
633,"['topo', 'da']",20210629 1228230000,topo da,2,0.0,0
634,"['giant', 'billion', 'valuat']",20210629 1225450000,giant billion valuat,3,0.0,0
635,"['topo', 'da']",20210629 1225190000,topo da,2,0.0,0
636,"['topo', 'da']",20210629 1222030000,topo da,2,0.0,0
637,"['price', 'us', 'rang', 'rais', 'market', 'valu']",20210629 1220050000,price us rang rais market valu,6,0.0,0
638,"['price', 'us', 'rang', 'rais', 'market', 'valu']",20210629 1219330000,price us rang rais market valu,6,0.0,0
639,"['price', 'us', 'rang', 'rais', 'market', 'valu']",20210629 1219270000,price us rang rais market valu,6,0.0,0
640,"['topo', 'da', 'ae']",20210629 1217490000,topo da ae,3,0.0,0
641,"['price', 'us', 'rang', 'rais', 'market', 'valu']",20210629 1217330000,price us rang rais market valu,6,0.0,0
642,"['price', 'us', 'rang', 'rais', 'market', 'valu']",20210629 1217230000,price us rang rais market valu,6,0.0,0
643,"['biggest', 'global', 'china', 'offer', 'market', 'cap', 'cap', 'biggest', 'reserv', 'ongo', 'govern', 'interfer', 'larg', 'technolog']",20210629 1217140000,biggest global china offer market cap cap biggest reserv ongo govern interfer larg technolog,14,0.0,0
644,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1216300000,share price top rang sourc,5,0.4588,0
645,"['price', 'us', 'rang', 'rais', 'market', 'valu']",20210629 1216160000,price us rang rais market valu,6,0.0,0
646,"['china', 'goe', 'public', 'week']",20210629 1212330000,china goe public week,4,0.0,0
647,"['giant', 'tell', 'price', 'us', 'top', 'rang']",20210629 1212060000,giant tell price us top rang,6,0.2023,0
648,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1210050000,share price top rang sourc,5,0.4588,0
649,"['fresh', 'post', 'flop', 'dingdong', 'cut', 'size', 'probabl', 'get', 'love', 'armi', 'name', 'seriou', 'note', 'busi', 'calendar', 'tomorrow']",20210629 1205490000,fresh post flop dingdong cut size probabl get love armi name seriou note busi calendar tomorrow,16,0.4588,0
650,"['get', 'mani']",20210629 1203050000,get mani,2,0.0,0
651,"['china', 'goe', 'public', 'week']",20210629 1200410000,china goe public week,4,0.0,0
652,"['china', 'goe', 'public', 'week']",20210629 1143030000,china goe public week,4,0.0,0
653,"['china', 'goe', 'public', 'week']",20210629 1139390000,china goe public week,4,0.0,0
654,['busi'],20210629 1138160000,busi,1,0.0,0
655,"['china', 'goe', 'public', 'week']",20210629 1138050000,china goe public week,4,0.0,0
656,"['giant', 'global', 'price', 'us', 'initi', 'public', 'offer', 'top', 'rang', 'accord', 'sourc']",20210629 1131590000,giant global price us initi public offer top rang accord sourc,11,0.2023,0
657,"['make', 'debut', 'wall', 'street', 'rais', 'much', 'ride', 'compani']",20210629 1115500000,make debut wall street rais much ride compani,8,0.0,0
658,"['get', 'mani']",20210629 1115170000,get mani,2,0.0,0
661,"['get', 'mani']",20210629 1055120000,get mani,2,0.0,0
662,"['top', 'rang', 'would', 'rais', 'billion', 'would', 'valu', 'billion']",20210629 1053290000,top rang would rais billion would valu billion,8,0.2023,0
663,"['share', 'price', 'top', 'rang', 'sourc', 'financi']",20210629 1045010000,share price top rang sourc financi,6,0.4588,0
665,"['giant', 'tell', 'price', 'us', 'top', 'rang']",20210629 1042330000,giant tell price us top rang,6,0.2023,0
667,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1030030000,share price top rang sourc,5,0.4588,0
668,"['giant', 'tell', 'price', 'us', 'top', 'rang']",20210629 1017400000,giant tell price us top rang,6,0.2023,0
669,"['good', 'morn', 'mostli', 'group', 'acquir', 'honey', 'ug', 'buy', 'global', 'price', 'top', 'rang', 'outperform', 'ug', 'overweight', 'rais']",20210629 1007100000,good morn mostli group acquir honey ug buy global price top rang outperform ug overweight rais,16,0.296,1
670,"['ride', 'giant', 'rais', 'billion', 'us', 'billion']",20210629 1003290000,ride giant rais billion us billion,6,0.0,0
671,"['share', 'price', 'top', 'rang', 'sourc']",20210629 1000100000,share price top rang sourc,5,0.4588,0
672,"['giant', 'set', 'list', 'seek', 'billion', 'valuat', 'billion', 'intens', 'regulatori', 'scrutini', 'kick', 'gear', 'crash', 'burn']",20210629 1000050000,giant set list seek billion valuat billion intens regulatori scrutini kick gear crash burn,14,-0.4019,0
673,"['share', 'price', 'top', 'rang', 'sourc']",20210629 0955040000,share price top rang sourc,5,0.4588,0
674,"['share', 'price', 'top', 'rang', 'sourc', 'good', 'sourc']",20210629 0948380000,share price top rang sourc good sourc,7,0.7096,0
677,"['want', 'specul', 'youv', 'got', 'bless', 'bet', 'said']",20210629 0912580000,want specul youv got bless bet said,7,0.4767,0
679,['da'],20210629 0900330000,da,1,0.0,0
680,"['china', 'list', 'frenzi', 'us', 'set']",20210629 0842520000,china list frenzi us set,5,0.0,0
681,"['prepar', 'upcom', 'somebodi', 'pick']",20210629 0834430000,prepar upcom somebodi pick,4,0.0,0
682,"['said', 'guid', 'us', 'top', 'rang']",20210629 0828420000,said guid us top rang,5,0.2023,0
683,"['la', 'el', 'de', 'la', 'mi', 'la', 'la', 'de']",20210629 0820560000,la el de la mi la la de,8,0.0,0
684,"['get', 'mani']",20210629 0749250000,get mani,2,0.0,0
685,"['de', 'un', 'poco', 'de', 'coincid', 'con', 'de', 'covid', 'de']",20210629 0745080000,de un poco de coincid con de covid de,9,0.0,0
686,"['rais', 'billion', 'new', 'york', 'via', 'global', 'compani', 'rais', 'billion', 'week', 'new', 'york', 'stock', 'exchang', 'initi', 'public', 'offer', 'would', 'give']",20210629 0729360000,rais billion new york via global compani rais billion week new york stock exchang initi public offer would give,19,0.0,0
687,"['china', 'set', 'trade', 'one', 'biggest', 'year']",20210629 0727030000,china set trade one biggest year,6,0.0,0
688,"['giant', 'seek', 'rais', 'nearli', 'billion', 'public', 'offer', 'would', 'give', 'valuat', 'billion', 'billion', 'closer', 'look', 'compani', 'disclos', 'file']",20210629 0726130000,giant seek rais nearli billion public offer would give valuat billion billion closer look compani disclos file,17,0.0,0
689,"['order', 'close']",20210629 0611450000,order close,2,0.0,0
690,"['helium', 'look', 'gener', 'dont', 'like', 'buy', 'expens', 'stock', 'least', 'gate', 'one']",20210629 0551220000,helium look gener dont like buy expens stock least gate one,11,-0.2755,0
691,"['stock', 'news', 'list', 'date', 'analysi', 'predict', 'via']",20210629 0535450000,stock news list date analysi predict via,7,0.0,0
692,"['near', 'complet', 'doubl', 'bottom', 'pattern', 'weekend', 'well']",20210629 0456490000,near complet doubl bottom pattern weekend well,7,0.2732,0
693,"['recent', 'stuff', 'work', 'today', 'low', 'high', 'short', 'ai', 'tech', 'main', 'idea', 'past', 'trade', 'day', 'recent', 'sure', 'theyr', 'done', 'alf', 'coin']",20210629 0445130000,recent stuff work today low high short ai tech main idea past trade day recent sure theyr done alf coin,20,0.0516,0
695,"['thing', 'care', 'effect', 'get', 'mani']",20210629 0403010000,thing care effect get mani,5,0.4939,0
696,"['sinc', 'prospectu', 'highli', 'sought', 'market', 'time', 'receiv', 'billion', 'origin', 'target', 'taxi', 'cab', 'stock']",20210629 0338460000,sinc prospectu highli sought market time receiv billion origin target taxi cab stock,13,0.0,0
697,"['go', 'public', 'stock', 'price', 'rang']",20210629 0315020000,go public stock price rang,5,0.0,0
698,"['set', 'one', 'biggest', 'trade', 'seek', 'billion', 'offer', 'million', 'billion', 'us']",20210629 0305070000,set one biggest trade seek billion offer million billion us,10,0.0,0
699,"['get', 'mani']",20210629 0208150000,get mani,2,0.0,0
700,"['version', 'set', 'one', 'biggest', 'year', 'trade', 'china']",20210629 0201110000,version set one biggest year trade china,7,0.0,0
701,"['giant', 'billion', 'valuat', 'sourc', 'financ', 'visit', 'china']",20210629 0200000000,giant billion valuat sourc financ visit china,7,0.0,0
702,"['version', 'set', 'one', 'biggest', 'year', 'know']",20210629 0156040000,version set one biggest year know,6,0.0,0
703,"['deal', 'show', 'like', 'get', 'mani']",20210629 0103300000,deal show like get mani,5,0.3612,0
704,"['week', 'like', 'per', 'video', 'dont', 'like']",20210629 0054110000,week like per video dont like,6,0.1002,0
706,"['preview', 'june', 'review', 'calendar']",20210629 0040400000,preview june review calendar,4,0.0,0
707,"['de', 'de', 'us', 'da']",20210629 0028210000,de de us da,4,0.0,0
709,"['base', 'china', 'global', 'rais', 'figur', 'billion', 'initi', 'public', 'offer']",20210629 0009380000,base china global rais figur billion initi public offer,9,0.0,0
710,"['blend', 'like', 'interest', 'tech', 'go', 'public', 'ill', 'sit', 'interest', 'well', 'today', 'well']",20210629 0001030000,blend like interest tech go public ill sit interest well today well,12,0.836,0
